Hidden Layers,Batch Size,Learning Rate,Epochs,Last Train Loss,Last Validation Loss,Last Train Accuracy,Last Validation Accuracy
25,16,0.13,400,0.5227254569473517,0.48381626806907474,0.85,0.8
25,16,0.13,1000,0.2660210381964382,0.5470623575269067,0.955,0.92
25,32,0.01,150,0.46876282069209096,0.5037031334072921,0.74,0.715
25,32,0.01,400,0.47139796550387,0.5069488625876155,0.735,0.715
25,32,0.01,1000,0.47240835432655887,0.49456567094083853,0.735,0.725
25,32,0.1,150,0.5890241084826953,0.6672734249372292,0.735,0.71
25,32,0.1,400,0.47082303356053445,0.5251800726184925,0.725,0.69
25,32,0.1,1000,0.27090529212275566,0.18139937098063527,0.945,0.97
25,32,0.13,150,0.6343976574254028,0.7757705978546828,0.72,0.685
25,32,0.13,400,0.6776774022454478,0.9632978798746982,0.795,0.745
25,32,0.13,1000,0.5248716984414414,0.8562228997100533,0.875,0.815
25,64,0.01,150,0.468808951718528,0.5007811590855223,0.745,0.735
25,64,0.01,400,0.47623400414416095,0.5168832441293367,0.725,0.7
25,64,0.01,1000,0.4732998064855185,0.4946990156280582,0.735,0.72
25,64,0.1,150,0.5602049475070999,0.8220482364325477,0.74,0.735
25,64,0.1,400,0.71871571195245,1.2774708636422984,0.73,0.64
25,64,0.1,1000,0.5656485800592668,1.1053930180933582,0.88,0.815
25,64,0.13,150,1.3017150426658468,1.5625281559148891,0.725,0.695
25,64,0.13,400,0.5595130621756838,0.8925179002710066,0.705,0.64
25,64,0.13,1000,0.41712621637663483,1.3000192474050651,0.925,0.845
30,16,0.01,150,0.46780728393582066,0.5024835843646541,0.74,0.715
30,16,0.01,400,0.4695648059848675,0.5051702107061656,0.735,0.715
30,16,0.01,1000,0.46987700983031716,0.494652942427949,0.74,0.735
30,16,0.1,150,0.4860007911322329,0.529438132334915,0.725,0.705
30,16,0.1,400,0.4929772709483518,0.544542062873558,0.74,0.7
