Hidden Layers,Batch Size,Learning Rate,Epochs,Last Train Loss,Last Validation Loss,Last Train Accuracy,Last Validation Accuracy
25,64,0.13,1000,0.1753727831743984,0.18817567929342222,0.77,0.695
25,128,0.01,300,0.2462652473286613,0.2545064845803767,0.57,0.455
25,128,0.01,500,0.24551648690480465,0.2568253537381607,0.57,0.455
25,128,0.01,1000,0.24506460147215386,0.25992552267894586,0.57,0.455
25,128,0.1,300,0.24442363164169098,0.2605747570687423,0.57,0.455
25,128,0.1,500,0.24214287955428263,0.26065081585410627,0.585,0.475
25,128,0.1,1000,0.24014210500208816,0.26225335281672923,0.675,0.57
25,128,0.13,300,0.24359338433442,0.26012936092158734,0.57,0.455
25,128,0.13,500,0.24109300734596764,0.26165068777599787,0.645,0.53
25,128,0.13,1000,0.23672141378110192,0.2606245225267115,0.68,0.59
30,32,0.01,300,0.24503865805336975,0.2599019168808727,0.57,0.455
30,32,0.01,500,0.244880779227503,0.26048642736693145,0.57,0.455
30,32,0.01,1000,0.24374407686573132,0.26051975172706493,0.57,0.455
30,32,0.1,300,0.2372167545500616,0.25935389018650395,0.675,0.59
30,32,0.1,500,0.20778184473249164,0.23093136524421623,0.675,0.6
30,32,0.1,1000,0.12192517805519135,0.14636179360270593,0.87,0.785
30,32,0.13,300,0.22372970460053082,0.2477066715565725,0.675,0.605
30,32,0.13,500,0.17647160059952127,0.19451764568543056,0.765,0.675
30,32,0.13,1000,0.07001789712949855,0.09251319006838844,0.92,0.89
30,64,0.01,300,0.2452900533741822,0.257927520062166,0.57,0.455
30,64,0.01,500,0.2450897136720394,0.25926048611839164,0.57,0.455
30,64,0.01,1000,0.2447985466674291,0.2609543569948063,0.57,0.455
30,64,0.1,300,0.2415713862725071,0.25875292053667864,0.635,0.515
30,64,0.1,500,0.2388891811023544,0.26221292093682835,0.675,0.565
30,64,0.1,1000,0.19205984583910762,0.20871558541075694,0.715,0.635
30,64,0.13,300,0.24081161539080229,0.2595811390571317,0.67,0.565
30,64,0.13,500,0.2281540755060062,0.2548330477048749,0.68,0.59
30,64,0.13,1000,0.17305663179076589,0.18653637233326426,0.765,0.695
30,128,0.01,300,0.2462113563393443,0.25460223106703894,0.57,0.455
30,128,0.01,500,0.24548683144395297,0.25689157454653755,0.57,0.455
30,128,0.01,1000,0.24503971390052165,0.25993886193228716,0.57,0.455
30,128,0.1,300,0.24426434637804242,0.2604937018091492,0.57,0.455
30,128,0.1,500,0.2419062068286737,0.2607022959333968,0.61,0.475
30,128,0.1,1000,0.23780893260005478,0.2609677071609378,0.665,0.57
30,128,0.13,300,0.24333611704859873,0.2600329031472336,0.57,0.455
30,128,0.13,500,0.2409490486796736,0.2617844248740397,0.65,0.55
30,128,0.13,1000,0.22544750012990092,0.25063370285299624,0.665,0.6
