Hidden Layers,Batch Size,Learning Rate,Epochs,Last Train Loss,Last Validation Loss,Last Train Accuracy,Last Validation Accuracy
25,16,0.01,500,0.5338912408792822,0.5655004527748333,0.77,0.69
25,16,0.1,100,0.2804982066294369,0.3306457669788554,0.905,0.86
25,16,0.1,150,0.13478935578999837,0.19736085487229738,0.965,0.925
25,16,0.1,500,0.03786268752818003,0.09492127669412738,1.0,0.965
25,32,0.001,100,0.6841444548935093,0.7069099123297471,0.57,0.455
25,32,0.001,150,0.6834862238749537,0.7106966660912684,0.57,0.455
25,32,0.001,500,0.6824479586263641,0.7152455584411902,0.57,0.455
25,32,0.01,100,0.6776412920238079,0.714693736441217,0.585,0.475
25,32,0.01,150,0.6760353806294137,0.7184889082321502,0.66,0.56
25,32,0.01,500,0.5341277293530239,0.565669282031222,0.76,0.69
25,32,0.1,100,0.281138666787377,0.33838159348923796,0.905,0.86
25,32,0.1,150,0.131334059807131,0.19654187924816616,0.965,0.93
25,32,0.1,500,0.03859477471739228,0.09501875381176929,1.0,0.965
25,64,0.001,100,0.6841426828271754,0.7069179838504531,0.57,0.455
25,64,0.001,150,0.6834855456367629,0.710702996090817,0.57,0.455
25,64,0.001,500,0.6824481066097179,0.7152462462120301,0.57,0.455
25,64,0.01,100,0.6776319710011659,0.7146048396811744,0.585,0.475
25,64,0.01,150,0.6760341986986331,0.7184631635927423,0.66,0.56
25,64,0.01,500,0.5344347980889769,0.5658880673312884,0.76,0.685
25,64,0.1,100,0.28258989112363025,0.3310381949485114,0.895,0.87
25,64,0.1,150,0.1252371459499512,0.19553249829221706,0.975,0.935
25,64,0.1,500,0.03882302169309215,0.09353788513787922,1.0,0.975
30,16,0.001,100,0.6840755085089211,0.7070855304653101,0.57,0.455
30,16,0.001,150,0.6834374213373481,0.710792183508861,0.57,0.455
30,16,0.001,500,0.6822148352372435,0.7151277260004077,0.57,0.455
30,16,0.01,100,0.6772393249492856,0.7149196326187268,0.61,0.475
30,16,0.01,150,0.6755244665580491,0.7186852044142527,0.665,0.565
30,16,0.01,500,0.5205882884949776,0.5548417693903542,0.765,0.695
30,16,0.1,100,0.2672470350909697,0.3187201312742313,0.925,0.88
30,16,0.1,150,0.13115462944112488,0.1943891678616697,0.965,0.91
30,16,0.1,500,0.044374027608034904,0.10309797989737705,1.0,0.98
30,32,0.001,100,0.68407464583048,0.7070895888210282,0.57,0.455
30,32,0.001,150,0.6834371458161678,0.7107948592514327,0.57,0.455
30,32,0.001,500,0.6822149445697585,0.7151275023312264,0.57,0.455
30,32,0.01,100,0.6772379077979207,0.7149267871817169,0.61,0.475
30,32,0.01,150,0.6755269652890018,0.7186409956410931,0.665,0.565
30,32,0.01,500,0.5211662419514492,0.5550683118849238,0.765,0.695
30,32,0.1,100,0.27285747693724377,0.32908694454903853,0.91,0.87
30,32,0.1,150,0.12997388244170902,0.19442577327038002,0.965,0.91
30,32,0.1,500,0.04251112093106446,0.10148049594165517,1.0,0.975
30,64,0.001,100,0.6840730175771419,0.7070972648527101,0.57,0.455
30,64,0.001,150,0.683436525791802,0.7108008765126265,0.57,0.455
30,64,0.001,500,0.6822151190009812,0.7151281773629967,0.57,0.455
30,64,0.01,100,0.6772312714010309,0.7148367577060193,0.61,0.475
30,64,0.01,150,0.6755320616727382,0.7186118070493999,0.665,0.565
30,64,0.01,500,0.5218304471445951,0.5553270773058618,0.765,0.695
30,64,0.1,100,0.2804503407582411,0.3310664535040681,0.9,0.87
30,64,0.1,150,0.1367111668941396,0.20028888708103118,0.96,0.91
30,64,0.1,500,0.045097164980863205,0.10306960272289317,1.0,0.97
