Hidden Layers,Batch Size,Learning Rate,Epochs,Last Train Loss,Last Validation Loss,Last Train Accuracy,Last Validation Accuracy
5,16,0.01,150,0.12183531478990756,0.08029899518332058,0.945,0.98
5,16,0.01,300,0.12069474577195592,0.08593362632332731,0.95,0.975
5,16,0.01,400,0.12021173403402707,0.08662480358858118,0.95,0.975
5,16,0.1,150,0.11811849481756266,0.08440552633983721,0.95,0.97
5,16,0.1,300,0.10452868416239579,0.09311973776693065,0.96,0.975
5,16,0.1,400,0.1013135872877905,0.09371984282432883,0.955,0.975
5,16,0.13,150,0.1146471230360801,0.08407592777421137,0.945,0.97
5,16,0.13,300,0.0826024217418508,0.14115225848298507,0.955,0.97
5,16,0.13,400,0.07482334716337997,0.1348166876317328,0.965,0.975
5,32,0.01,150,0.12153562430374387,0.08066892630421588,0.945,0.98
5,32,0.01,300,0.12046648823752917,0.08515402498040159,0.95,0.975
5,32,0.01,400,0.12047811877130642,0.08710944651078922,0.95,0.975
5,32,0.1,150,0.10398671448708247,0.10549101110540107,0.965,0.965
5,32,0.1,300,0.09110168377781637,0.11711656205416912,0.955,0.975
5,32,0.1,400,0.0751742260455685,0.12883617434079864,0.96,0.97
5,32,0.13,150,0.09011103452007735,0.1140125691074177,0.965,0.97
5,32,0.13,300,0.07694889905793724,0.14391065755420662,0.96,0.965
5,32,0.13,400,0.07628247424357631,0.154579449009523,0.96,0.97
5,64,0.01,150,0.12113260088827126,0.08318980412495933,0.95,0.975
5,64,0.01,300,0.12027759957545381,0.08441578197468509,0.94,0.975
5,64,0.01,400,0.12072602390273499,0.08750556279908936,0.95,0.98
5,64,0.1,150,0.11685048370924242,0.10446758710433088,0.955,0.97
5,64,0.1,300,0.11888878151727075,0.13176639742707294,0.955,0.97
5,64,0.1,400,0.1308223476634291,0.1570690327851303,0.95,0.97
5,64,0.13,150,0.1769397410577499,0.14431639639152022,0.915,0.915
5,64,0.13,300,0.11374115011255824,0.11408600060780767,0.955,0.965
5,64,0.13,400,0.12409778924517195,0.13200648585385338,0.91,0.92
10,16,0.01,150,0.12104939231327616,0.080371920052192,0.945,0.98
10,16,0.01,300,0.12060554795456191,0.08485456474002877,0.945,0.975
10,16,0.01,400,0.12056703679026283,0.08515842070715157,0.95,0.975
10,16,0.1,150,0.12374742528885502,0.08257854930921531,0.95,0.965
10,16,0.1,300,0.08505230120704393,0.12987840737400028,0.96,0.965
10,16,0.1,400,0.08229191431341241,0.1449642067597005,0.955,0.97
10,16,0.13,150,0.11252401964072575,0.08925776481098016,0.945,0.965
10,16,0.13,300,0.08701037782998071,0.14881341253215047,0.955,0.97
10,16,0.13,400,0.07636907462114619,0.13368388649429977,0.965,0.975
10,32,0.01,150,0.12086312304784143,0.0807341341995074,0.945,0.975
10,32,0.01,300,0.12042555576991637,0.08413680515624733,0.95,0.975
10,32,0.01,400,0.12072305065358507,0.08554060835554454,0.95,0.975
10,32,0.1,150,0.11716162913034799,0.08460867498148222,0.95,0.97
10,32,0.1,300,0.08209341301954026,0.12790125021112708,0.96,0.98
10,32,0.1,400,0.08237664679666341,0.14894806397815694,0.955,0.97
10,32,0.13,150,0.09775808765777871,0.11179145261576189,0.97,0.97
10,32,0.13,300,0.07117622431548243,0.13590913641644453,0.975,0.975
10,32,0.13,400,0.06680759847202117,0.14887490700305844,0.97,0.975
10,64,0.01,150,0.12060436350481683,0.08267759435290487,0.95,0.975
10,64,0.01,300,0.12027674317987373,0.08332764180786356,0.94,0.975
10,64,0.01,400,0.1208703370041171,0.0858400526935362,0.95,0.975
10,64,0.1,150,0.2036048147353882,0.1969742541067185,0.945,0.965
10,64,0.1,300,0.10558213288109576,0.10952635523705577,0.955,0.965
10,64,0.1,400,0.12451642277512828,0.147525809433231,0.955,0.97
10,64,0.13,150,3.571353350786917,3.3083942230823946,0.89,0.89
10,64,0.13,300,3.566533925150505,3.312233983478185,0.89,0.885
10,64,0.13,400,3.556610428963487,3.2987511799179403,0.895,0.885
15,16,0.01,150,0.12067932582657633,0.0806064136362203,0.945,0.98
15,16,0.01,300,0.12040793719996913,0.08449536512253542,0.95,0.975
15,16,0.01,400,0.12040724340975856,0.08467377380032612,0.95,0.975
15,16,0.1,150,0.10665703338785545,0.0894635007063328,0.96,0.975
15,16,0.1,300,0.0874370547846236,0.12704240673371137,0.955,0.965
15,16,0.1,400,0.08526346802892164,0.14367956034594348,0.955,0.97
15,16,0.13,150,0.1298577662945464,0.07823087702529065,0.945,0.975
15,16,0.13,300,0.0942601763069148,0.14170830833494663,0.935,0.955
15,16,0.13,400,0.08893717566841045,0.15912320446443373,0.955,0.97
15,32,0.01,150,0.12053355043623502,0.08097352801916412,0.945,0.975
15,32,0.01,300,0.12026643085702446,0.08385993296630181,0.95,0.975
15,32,0.01,400,0.12053066429520375,0.0850017610911446,0.95,0.975
15,32,0.1,150,0.10368672209276769,0.09422320814347042,0.96,0.965
15,32,0.1,300,0.08380041121324275,0.16335056678816456,0.97,0.935
15,32,0.1,400,0.08190176040320896,0.17601457923693914,0.965,0.945
15,32,0.13,150,0.15469549374038558,0.10301008312670495,0.95,0.965
15,32,0.13,300,0.10058440378665662,0.17871686405488338,0.965,0.935
15,32,0.13,400,0.06989574113010376,0.14463291459383842,0.97,0.965
15,64,0.01,150,0.12032499258368276,0.08260857169102259,0.95,0.975
15,64,0.01,300,0.1201461325589254,0.08311184079101473,0.94,0.975
15,64,0.01,400,0.12062742874202594,0.0852025781551467,0.95,0.975
15,64,0.1,150,0.13035923688720077,0.16194596462048716,0.96,0.955
15,64,0.1,300,0.06661585499676889,0.17365440362366436,0.975,0.945
15,64,0.1,400,0.07468483806462053,0.166800471682519,0.975,0.97
15,64,0.13,150,0.12737823609568477,0.2844162944608008,0.965,0.945
15,64,0.13,300,0.08425623481845536,0.19796081096550125,0.97,0.96
15,64,0.13,400,0.07634467605699444,0.22932582321868333,0.965,0.95
20,16,0.01,150,0.121543399674159,0.07909279469711047,0.945,0.975
20,16,0.01,300,0.1202324300297877,0.08189240127289532,0.94,0.975
20,16,0.01,400,0.12174387705546426,0.08698040338726834,0.945,0.975
20,16,0.1,150,0.15607354623046807,0.093474813722771,0.945,0.97
20,16,0.1,300,0.12358326766008833,0.08519769579040877,0.945,0.975
20,16,0.1,400,0.14388008508865657,0.10797854505726079,0.95,0.97
20,16,0.13,150,0.17227565647865206,0.1070205533584124,0.945,0.97
20,16,0.13,300,0.12559712513133472,0.08609340041115594,0.945,0.975
20,16,0.13,400,0.14361786421304465,0.10668928638869245,0.95,0.965
20,32,0.01,150,0.1214247221035156,0.07904351380765372,0.945,0.98
20,32,0.01,300,0.12033565790663213,0.08282339570354058,0.95,0.975
20,32,0.01,400,0.12188114006237852,0.08699108571113054,0.945,0.975
20,32,0.1,150,0.10035418640815598,0.12390138040836579,0.965,0.97
20,32,0.1,300,0.08738110981975215,0.17160973555975473,0.955,0.955
20,32,0.1,400,0.08105085717047078,0.23259062353380286,0.97,0.94
20,32,0.13,150,0.13190039371623577,0.11926107895636559,0.96,0.975
20,32,0.13,300,0.150082168017911,0.10240044696776433,0.955,0.975
20,32,0.13,400,0.3116550903037658,0.4612125727105024,0.93,0.92
20,64,0.01,150,0.12120495419928944,0.07942537715220159,0.945,0.98
20,64,0.01,300,0.12023012423832782,0.08131868502332865,0.94,0.975
20,64,0.01,400,0.12099111174132124,0.08542635545176722,0.945,0.975
20,64,0.1,150,0.2925730285320405,0.2804520764216012,0.925,0.96
20,64,0.1,300,0.0630693843559132,0.21277012690583988,0.975,0.975
20,64,0.1,400,0.03130200444941794,0.2772557622462113,0.985,0.965
20,64,0.13,150,0.41883173389874784,0.46833396205900274,0.965,0.965
20,64,0.13,300,0.455962610828619,0.40116050160761135,0.96,0.97
20,64,0.13,400,0.41080416133283604,0.4066712487857373,0.97,0.97
25,16,0.01,150,0.12019964277036504,0.08108556066494639,0.94,0.98
25,16,0.01,300,0.12077312744950501,0.08598074151357454,0.945,0.975
25,16,0.01,400,0.12064544301109939,0.08555852120287241,0.945,0.975
25,16,0.1,150,0.12226241653315993,0.08426350385473479,0.95,0.975
25,16,0.1,300,0.1350518339572283,0.10598578836459926,0.955,0.97
25,16,0.1,400,0.12851525107539077,0.09548693502952191,0.95,0.975
25,16,0.13,150,0.12440461600686398,0.08639576824002818,0.945,0.975
25,16,0.13,300,0.1442471436622429,0.11698092464359824,0.95,0.97
25,16,0.13,400,0.13201838253070988,0.09805628462086698,0.95,0.975
25,32,0.01,150,0.12021918638762223,0.0809430211483061,0.94,0.98
25,32,0.01,300,0.12063877130284421,0.08544246150530072,0.945,0.97
25,32,0.01,400,0.12054787703701399,0.08526045309986457,0.95,0.975
25,32,0.1,150,0.12339369326038088,0.08149633419828546,0.945,0.975
25,32,0.1,300,0.13875535958827012,0.10609762191962196,0.95,0.965
25,32,0.1,400,0.13028240145377779,0.09754048293147584,0.95,0.975
25,32,0.13,150,0.21199686478397098,0.21997355993536016,0.94,0.955
25,32,0.13,300,0.08663496975737224,0.18525279888107135,0.975,0.975
25,32,0.13,400,0.042452098498107854,0.2365788256467457,0.985,0.95
25,64,0.01,150,0.12111731056621736,0.07949688709743274,0.945,0.98
25,64,0.01,300,0.12042449730698167,0.08493431755553577,0.95,0.975
25,64,0.01,400,0.12084607439422232,0.08571074680791833,0.95,0.98
25,64,0.1,150,0.301082513906532,0.2808668399298676,0.95,0.965
25,64,0.1,300,0.6808804475616477,0.7065505644129234,0.92,0.92
25,64,0.1,400,0.15252599217650992,0.33484466573225724,0.95,0.955
25,64,0.13,150,0.25587073793049947,0.3501145719211122,0.96,0.97
25,64,0.13,300,0.886493981110931,1.2728573425462095,0.895,0.865
25,64,0.13,400,0.32322702891772875,0.5519093471975696,0.945,0.92
30,16,0.01,150,0.12014302216213124,0.08118103084429346,0.94,0.98
30,16,0.01,300,0.12068812184156152,0.08595039866339092,0.945,0.975
30,16,0.01,400,0.12057248076646285,0.08552650382461141,0.945,0.975
30,16,0.1,150,0.12191273226986774,0.08397781200322543,0.95,0.975
30,16,0.1,300,0.1340790082141276,0.10542460358480905,0.955,0.97
30,16,0.1,400,0.1278602361299058,0.0951588002588251,0.95,0.975
30,16,0.13,150,0.12340643614491284,0.08476274870053306,0.945,0.975
30,16,0.13,300,0.21763194403096478,0.17223946218640954,0.94,0.95
30,16,0.13,400,0.1142964242627043,0.09256670376791988,0.96,0.98
30,32,0.01,150,0.1201601102103969,0.08104590431872878,0.94,0.98
30,32,0.01,300,0.12055813750731766,0.08543566492795829,0.945,0.975
30,32,0.01,400,0.12047897957109698,0.0852432233285824,0.95,0.975
30,32,0.1,150,0.12280019074288433,0.08173947984090639,0.945,0.975
30,32,0.1,300,0.1369971739895094,0.10539169294064815,0.955,0.97
30,32,0.1,400,0.12898835023725877,0.09764806705333896,0.95,0.975
30,32,0.13,150,0.07929941991947874,0.13767098096979652,0.975,0.975
30,32,0.13,300,0.12237204792678329,0.2672862410548058,0.975,0.945
30,32,0.13,400,0.031055367082081887,0.32027369722337395,0.985,0.955
30,64,0.01,150,0.12102310048059735,0.07960621003599366,0.945,0.98
30,64,0.01,300,0.12035218805978207,0.08494393203045839,0.95,0.975
30,64,0.01,400,0.12075623261776602,0.08569980969748689,0.95,0.98
30,64,0.1,150,0.5188933021964695,0.3225153903730501,0.93,0.965
30,64,0.1,300,0.1304754466112923,0.2574025441201512,0.96,0.975
30,64,0.1,400,0.10724199684160261,0.334759002642004,0.97,0.945
30,64,0.13,150,0.41951824680329025,0.420570330999124,0.95,0.955
30,64,0.13,300,0.4208917325019927,0.4938700756334852,0.94,0.905
30,64,0.13,400,0.4428089444600635,0.3639454436790676,0.945,0.97
