Hidden Layers,Batch Size,Learning Rate,Epochs,Last Train Loss,Last Validation Loss,Last Train Accuracy,Last Validation Accuracy
10,32,0.1,100,0.2520494960201809,0.1782984969727206,0.915,0.94
10,32,0.1,150,0.22561455003931144,0.1610678566434951,0.92,0.94
10,32,0.1,400,0.20224407254665067,0.16357581289165576,0.92,0.945
10,64,0.001,100,0.6931278046037699,0.6931048859396387,0.5,0.5
10,64,0.001,150,0.6931022953585105,0.6930767775792077,0.645,0.7
10,64,0.001,400,0.692769868494961,0.6927076412667358,0.545,0.56
10,64,0.01,100,0.6892847812994021,0.6904779652679189,0.55,0.565
10,64,0.01,150,0.6868897739901766,0.686662408591848,0.565,0.595
10,64,0.01,400,0.33319523954728425,0.2589048660540099,0.9,0.96
10,64,0.1,100,0.26650858181505277,0.20437690184644006,0.9,0.925
10,64,0.1,150,0.21519843276983736,0.15714695467581752,0.91,0.94
10,64,0.1,400,0.1875238530952462,0.1303403004589274,0.935,0.96
15,16,0.001,100,0.6930913669724953,0.6931065259014815,0.575,0.635
15,16,0.001,150,0.6930434721469356,0.6930599094030295,0.62,0.63
15,16,0.001,400,0.6924190627794343,0.6924534202158432,0.55,0.55
15,16,0.01,100,0.689308368204423,0.6913802209760789,0.55,0.57
15,16,0.01,150,0.6879428529437035,0.689298711055107,0.555,0.59
15,16,0.01,400,0.4361998037729535,0.3730059748372288,0.82,0.93
15,16,0.1,100,0.2426407929451706,0.1681514344420946,0.925,0.955
15,16,0.1,150,0.21477095199959195,0.13401200059536605,0.93,0.96
15,16,0.1,400,0.18604300328299517,0.10391026192123404,0.945,0.955
15,32,0.001,100,0.6930913680738534,0.6931065292495089,0.575,0.635
15,32,0.001,150,0.6930434750154174,0.6930599163771545,0.62,0.63
15,32,0.001,400,0.69241908233686,0.6924534491506953,0.55,0.55
15,32,0.01,100,0.6893077413688604,0.6913824485154558,0.55,0.57
15,32,0.01,150,0.6879436072612307,0.6893071887292421,0.555,0.59
15,32,0.01,400,0.43317068448561763,0.37083392932299813,0.815,0.94
15,32,0.1,100,0.2442456550179183,0.1661334738142393,0.915,0.96
15,32,0.1,150,0.20337329395101503,0.13026250882537324,0.935,0.955
15,32,0.1,400,0.18852747649629983,0.10278838380643693,0.945,0.965
15,64,0.001,100,0.6930913570170947,0.6931065214179749,0.575,0.635
15,64,0.001,150,0.693043461848298,0.693059913871094,0.62,0.63
15,64,0.001,400,0.6924188440022916,0.6924531742586331,0.55,0.55
15,64,0.01,100,0.6892995463779276,0.6914154185364809,0.55,0.57
15,64,0.01,150,0.6879447267193379,0.6893180168667498,0.555,0.595
15,64,0.01,400,0.4201940376905583,0.36048621273440096,0.845,0.945
15,64,0.1,100,0.2833427521451328,0.21085299693240991,0.895,0.93
15,64,0.1,150,0.2227238272382057,0.16279223205770116,0.9,0.935
15,64,0.1,400,0.1830655006465049,0.1073294539689606,0.945,0.96
20,16,0.001,100,0.6929759319108763,0.6929658259418244,0.575,0.615
20,16,0.001,150,0.6928829407246531,0.6928630395322811,0.55,0.575
20,16,0.001,400,0.6917657939120337,0.6918030347332124,0.55,0.555
20,16,0.01,100,0.6892044095287,0.6914256496005258,0.55,0.57
20,16,0.01,150,0.6873090389883145,0.6879211824606642,0.565,0.585
20,16,0.01,400,0.4586340959003654,0.39461929057175504,0.8,0.875
